"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.872667970E2,5.474691391E-1,-2.059264183E-1,-4.904127121E-2
1.872693026E2,7.788105011E-1,-2.844054699E-1,1.469192505E-1
1.872718085E2,9.304389954E-1,-3.879766464E-1,1.726651192E-1
1.872743142E2,1.107920647E0,-3.725192547E-1,1.913924217E-1
1.872768201E2,1.259256363E0,-3.450605869E-1,1.180686951E-1
1.872793257E2,1.418837547E0,-2.513175011E-1,2.851486206E-3
1.872818316E2,1.586772919E0,-2.445445061E-1,-1.645126343E-1
1.872843373E2,1.748562813E0,-2.120604515E-1,-1.821031570E-1
1.872868433E2,1.942538261E0,-1.569621563E-1,-2.190737724E-1
1.872893490E2,2.084441185E0,-3.781461716E-2,-3.265137672E-1
1.872918549E2,2.166296959E0,5.910444260E-2,-4.548501968E-1
1.872943605E2,2.227328300E0,1.939291954E-1,-5.179886818E-1
1.872968663E2,2.248882294E0,2.641265392E-1,-5.112447739E-1
1.872993722E2,2.168734550E0,4.205079079E-1,-4.692869186E-1
1.873018780E2,2.003908157E0,5.615587234E-1,-3.814206123E-1
1.873043838E2,1.710402489E0,7.637246847E-1,-2.757000923E-1
1.873068894E2,1.037472725E0,1.050845981E0,-1.912608147E-1
1.873093952E2,1.140704155E0,1.203492641E0,7.777166367E-2
1.873119011E2,9.521999359E-1,1.346397996E0,4.953727722E-1
1.873144068E2,7.920427322E-1,1.439767003E0,8.664584160E-1
1.873169127E2,5.252351761E-1,1.550114155E0,1.130304813E0
1.873194183E2,2.726335526E-1,1.677713871E0,1.508362770E0
1.873219241E2,-3.350353241E-2,1.790425658E0,1.799159050E0
1.873244300E2,-3.654546738E-1,1.876819849E0,2.022261381E0
1.873269357E2,-7.021851540E-1,1.958884358E0,2.196968079E0
1.873294416E2,-1.021089077E0,1.981063128E0,2.271233082E0
1.873319472E2,-1.338068962E0,2.006958961E0,2.273061514E0
1.873344530E2,-1.585826397E0,1.986031175E0,2.279227018E0
1.873369588E2,-1.777171135E0,1.938890934E0,2.267396927E0
1.873394647E2,-1.970678806E0,1.856246829E0,2.180893421E0
1.873419703E2,-2.145588398E0,1.732793093E0,2.091151476E0
1.873444761E2,-2.357202530E0,1.630368710E0,1.972243071E0
1.873469820E2,-2.518341541E0,1.537047863E0,1.892989874E0
1.873494878E2,-2.652439117E0,1.447839856E0,1.854897738E0
1.873519936E2,-2.825150013E0,1.312057495E0,1.766227961E0
1.873544992E2,-2.952234268E0,1.215936542E0,1.675312519E0
1.873570053E2,-3.121944427E0,1.083624005E0,1.651575804E0
1.873595109E2,-3.226932049E0,9.736238718E-1,1.596730232E0
1.873620168E2,-3.404211998E0,8.799687624E-1,1.512364149E0
1.873645225E2,-3.529235840E0,8.079756498E-1,1.431505919E0
1.873670281E2,-3.609405041E0,7.019406557E-1,1.400229692E0
1.873695340E2,-3.655341625E0,6.350954771E-1,1.330370426E0
1.873720398E2,-3.775844574E0,5.889766216E-1,1.312319040E0
1.873745456E2,-3.907699585E0,4.780867100E-1,1.307579041E0
1.873770515E2,-4.006651402E0,4.112398624E-1,1.254112005E0
1.873795571E2,-4.059114933E0,3.509178162E-1,1.256180525E0
1.873820629E2,-4.121057034E0,3.240464926E-1,1.277413130E0
1.873845688E2,-4.218839169E0,2.650887966E-1,1.249610662E0
1.873870746E2,-4.328612804E0,1.918160915E-1,1.285237551E0
1.873895804E2,-4.414384365E0,1.169871092E-1,1.244545937E0
1.873920862E2,-4.432329655E0,-2.878522873E-2,1.243035078E0
1.873945921E2,-4.437087536E0,-9.561109543E-2,1.270299196E0
1.873970977E2,-4.390735626E0,-1.840503216E-1,1.319714785E0
1.873996035E2,-4.378535271E0,-2.077969313E-1,1.283979416E0
1.874021093E2,-4.361131191E0,-2.917087078E-1,1.308436632E0
1.874046152E2,-4.350858212E0,-3.415099382E-1,1.253818512E0
1.874071208E2,-4.274675369E0,-4.016767740E-1,1.177254200E0
1.874096266E2,-4.209307671E0,-4.632556438E-1,1.141597033E0
1.874121324E2,-4.150041580E0,-5.537531376E-1,1.158118248E0
1.874146382E2,-4.132814884E0,-6.013211012E-1,1.187401056E0
1.874171441E2,-4.223386765E0,-6.052045822E-1,1.187951565E0
1.874196497E2,-4.305437088E0,-5.642545223E-1,1.169051647E0
1.874221556E2,-4.393719196E0,-5.179771185E-1,1.149986982E0
1.874246614E2,-4.524536133E0,-4.415947199E-1,1.069363356E0
1.874271672E2,-4.520959854E0,-4.204733372E-1,1.049072981E0
1.874296730E2,-4.566566944E0,-3.631623983E-1,1.006426334E0
1.874321786E2,-4.578918457E0,-3.207349777E-1,9.668984413E-1
1.874346845E2,-4.594521046E0,-3.084547520E-1,9.563729763E-1
1.874371903E2,-4.605895042E0,-2.743262053E-1,9.483950138E-1
1.874396961E2,-4.588496685E0,-2.121089697E-1,9.449226856E-1
1.874422019E2,-4.542164803E0,-1.457504034E-1,9.833741188E-1
1.874447075E2,-4.490892410E0,-6.647336483E-2,1.002825975E0
1.874472134E2,-4.480507851E0,1.168227196E-2,1.098399878E0
1.874497192E2,-4.453305721E0,9.585142136E-2,1.244647741E0
1.874522250E2,-4.373692036E0,1.826748848E-1,1.390493393E0
1.874547308E2,-4.248706818E0,2.639119625E-1,1.588358164E0
1.874572364E2,-4.143616676E0,3.190675974E-1,1.760535479E0
1.874597423E2,-4.038122654E0,3.759123087E-1,1.924802065E0
1.874622481E2,-3.904140472E0,4.050972462E-1,2.070928335E0
1.874647539E2,-3.686198235E0,4.551200867E-1,2.235887289E0
1.874672597E2,-3.460306168E0,5.155071020E-1,2.410726309E0
1.874697654E2,-3.255410194E0,5.558627844E-1,2.573128700E0
1.874722712E2,-3.051566601E0,5.719515085E-1,2.642888784E0
1.874747771E2,-2.838776588E0,6.368969679E-1,2.639518261E0
1.874772829E2,-2.686117172E0,7.041565180E-1,2.663959265E0
1.874797887E2,-2.494429111E0,7.811881304E-1,2.606441021E0
1.874822945E2,-2.407753944E0,7.839066982E-1,2.563371897E0
1.874848002E2,-2.348082066E0,7.188892365E-1,2.408927917E0
1.874873060E2,-2.250266552E0,6.747096777E-1,2.300482750E0
1.874898118E2,-2.185673237E0,6.845285892E-1,2.244838715E0
1.874923176E2,-2.081960201E0,7.202867270E-1,2.175625324E0
1.874948232E2,-2.030297279E0,7.060425282E-1,2.062048197E0
1.874973291E2,-1.906457424E0,7.238303423E-1,1.906616211E0
1.874998349E2,-1.745825768E0,7.336341143E-1,1.807792902E0
1.875023407E2,-1.568966866E0,7.932031155E-1,1.731652260E0
1.875048466E2,-1.389671803E0,8.066632748E-1,1.668667078E0
1.875073524E2,-1.206768990E0,8.019412756E-1,1.593680859E0
1.875098580E2,-9.919037819E-1,8.041282892E-1,1.556029081E0
1.875123639E2,-7.896604538E-1,7.895616293E-1,1.523783207E0
1.875148697E2,-4.878077507E-1,7.331507206E-1,1.493525982E0
1.875173755E2,-2.027158737E-1,6.852012873E-1,1.578321934E0
1.875198814E2,8.913230896E-2,5.680145025E-1,1.608243465E0
1.875223870E2,3.441743851E-1,5.142353773E-1,1.600749731E0
1.875248928E2,5.989656448E-1,4.594868422E-1,1.612725735E0
1.875273986E2,8.136539459E-1,4.030156136E-1,1.670330524E0
1.875299044E2,1.052186966E0,4.168212414E-1,1.654487848E0
1.875324103E2,1.323554993E0,4.539647102E-1,1.643790960E0
1.875349159E2,1.541818619E0,4.486367702E-1,1.651897907E0
1.875374217E2,1.656796455E0,3.220156431E-1,1.825541258E0
1.875399275E2,1.901543617E0,2.980507612E-1,1.871675968E0
1.875424334E2,2.273096085E0,2.925059795E-1,1.875531912E0
1.875449392E2,2.528945923E0,3.457238674E-1,1.901059151E0
1.875474448E2,2.739766121E0,4.067165852E-1,1.945513964E0
1.875499507E2,2.929301262E0,5.030490160E-1,2.005269051E0
1.875524564E2,3.213161469E0,6.137222052E-1,2.024460077E0
1.875549623E2,3.443372726E0,8.229441643E-1,1.980605364E0
1.875574681E2,3.757143974E0,9.369136691E-1,1.957792044E0
1.875599738E2,4.077171326E0,1.012154818E0,1.998099804E0
1.875624796E2,4.333515167E0,1.132288694E0,2.045038939E0
1.875649854E2,4.519753456E0,1.363462687E0,2.040916204E0
1.875674912E2,4.818787575E0,1.545269728E0,2.061490774E0
1.875699971E2,4.983312607E0,1.797555208E0,2.000969648E0
1.875725027E2,5.139890671E0,2.010875702E0,1.874758005E0
1.875750085E2,5.268722534E0,2.153175354E0,1.749637365E0
1.875775143E2,5.360332489E0,2.320909739E0,1.674576998E0
1.875800201E2,5.361354828E0,2.404992104E0,1.537897587E0
1.875825260E2,5.233614922E0,2.424991846E0,1.298443317E0
1.875850316E2,5.056614876E0,2.354941845E0,1.054543257E0
1.875875374E2,4.785564423E0,2.251891851E0,8.224933147E-1
1.875900433E2,4.543614388E0,2.067991734E0,5.824933052E-1
1.875925490E2,4.280840874E0,1.888904095E0,3.892469406E-1
1.875950549E2,4.184246063E0,1.648020267E0,2.310562134E-1
1.875975605E2,4.106836319E0,1.518049955E0,-4.266595840E-2
1.876000664E2,4.082837105E0,1.366999984E0,-2.987160683E-1
1.876025722E2,4.041886330E0,1.225999951E0,-4.616160393E-1
1.876050780E2,3.991936684E0,1.192999959E0,-5.237159729E-1
1.876075838E2,3.961709976E0,1.277376413E0,-5.060544014E-1
1.876100894E2,3.795557022E0,1.220863461E0,-4.954695702E-1
1.876125953E2,3.765887260E0,1.169770837E0,-6.351327896E-1
1.876151011E2,3.649039268E0,1.175557852E0,-8.038663864E-1
1.876176069E2,3.641253471E0,1.209990501E0,-8.937954903E-1
1.876201127E2,3.805408478E0,1.240445852E0,-9.517235756E-1
1.876226184E2,3.941132545E0,1.237682104E0,-1.148756027E0
1.876251242E2,3.915088654E0,1.266710758E0,-1.292865753E0
1.876276300E2,3.946425438E0,1.286330223E0,-1.369479179E0
1.876301358E2,4.080319405E0,1.254182816E0,-1.374805450E0
1.876326416E2,4.131807327E0,1.209883213E0,-1.457376480E0
1.876351475E2,4.105278015E0,1.181465864E0,-1.653060913E0
1.876376531E2,4.018959999E0,1.171299577E0,-1.851281643E0
1.876401590E2,3.985722542E0,1.155200124E0,-2.165379524E0
1.876426647E2,3.985258102E0,1.064867020E0,-2.542026520E0
1.876451703E2,4.021280289E0,8.251167536E-1,-2.859664440E0
1.876476764E2,3.945043564E0,3.897072077E-1,-3.182150841E0
1.876501820E2,3.818305969E0,-1.376971006E-1,-3.518511295E0
1.876526879E2,3.590431213E0,-5.681706667E-1,-3.972697735E0
1.876551936E2,3.362155914E0,-8.050431013E-1,-4.383655071E0
1.876576995E2,3.261423111E0,-8.562310934E-1,-4.654395103E0
1.876602051E2,3.367074966E0,-8.052215576E-1,-4.751307011E0
1.876627110E2,3.543416977E0,-6.489044428E-1,-4.802980900E0
1.876652168E2,3.668765068E0,-4.095724821E-1,-4.794457912E0
1.876677226E2,3.788357735E0,-9.573912621E-2,-4.673445702E0
1.876702284E2,3.813391685E0,2.393194437E-1,-4.398749828E0
1.876727343E2,3.825758934E0,5.308115482E-1,-4.076849461E0
1.876752399E2,3.877937317E0,7.912250757E-1,-3.729150295E0
1.876777457E2,3.964924812E0,9.872657061E-1,-3.447429180E0
1.876802515E2,4.044071198E0,1.120323300E0,-3.252935410E0
1.876827573E2,4.081956863E0,1.182344794E0,-3.185169697E0
1.876852632E2,4.008107185E0,1.102391243E0,-3.225564480E0
1.876877688E2,3.820369720E0,9.883737564E-1,-3.330480576E0
1.876902746E2,3.609584808E0,8.176109791E-1,-3.384705544E0
1.876927804E2,3.377182007E0,5.763714314E-1,-3.417766571E0
1.876952862E2,3.095684052E0,2.768021822E-1,-3.390546322E0
1.876977919E2,2.827442169E0,-7.385492325E-3,-3.345160484E0
1.877002977E2,2.651170731E0,-2.677068710E-1,-3.314759254E0
1.877028035E2,2.434681892E0,-5.009623766E-1,-3.354093552E0
1.877053093E2,2.162739754E0,-6.448515654E-1,-3.374049187E0
1.877078152E2,1.958187103E0,-7.799435854E-1,-3.472429276E0
1.877103208E2,1.686655998E0,-8.894933462E-1,-3.649838924E0
1.877128266E2,1.400588989E0,-7.956780195E-1,-3.960067272E0
1.877153325E2,1.108847618E0,-7.869621515E-1,-4.252734661E0
1.877178383E2,8.160524368E-1,-7.504985332E-1,-4.564708710E0
1.877203441E2,6.105718613E-1,-7.808792591E-1,-4.782356262E0
1.877228499E2,4.178991318E-1,-8.180916309E-1,-4.975074768E0
1.877253555E2,2.474699020E-1,-8.314387798E-1,-5.224224567E0
1.877278614E2,4.807758331E-2,-8.477882147E-1,-5.389526367E0
1.877303671E2,-1.944599152E-1,-8.565126657E-1,-5.401218414E0
1.877328730E2,-3.920640945E-1,-8.246499300E-1,-5.371157169E0
1.877353786E2,-6.514859200E-1,-8.175988197E-1,-5.265254021E0
1.877378844E2,-7.902288437E-1,-8.334296942E-1,-5.120851517E0
1.877403903E2,-8.253030777E-1,-9.793740511E-1,-4.963192940E0
1.877428961E2,-8.417029381E-1,-1.097744107E0,-4.757232666E0
1.877454019E2,-8.372507095E-1,-1.288863540E0,-4.509903908E0
1.877479076E2,-8.272662163E-1,-1.427419424E0,-4.218553543E0
1.877504134E2,-8.488588333E-1,-1.589353919E0,-3.871577740E0
1.877529192E2,-8.122105598E-1,-1.828019619E0,-3.453827381E0
1.877554250E2,-7.883048058E-1,-2.047893286E0,-3.065912724E0
1.877579308E2,-6.894111633E-1,-2.268865585E0,-2.603149891E0
1.877604365E2,-6.374263763E-1,-2.446692467E0,-2.148925781E0
1.877629423E2,-5.589933395E-1,-2.686139107E0,-1.713202953E0
1.877654482E2,-4.100713730E-1,-2.898627520E0,-1.283585548E0
1.877679539E2,-2.406864166E-1,-3.140688419E0,-8.600273132E-1
1.877704598E2,-1.563091278E-1,-3.296068668E0,-5.468120575E-1
1.877729654E2,-7.109260559E-2,-3.428728104E0,-3.849210739E-1
1.877754715E2,1.489620209E-1,-3.572337151E0,-2.165565491E-1
1.877779771E2,3.019628525E-1,-3.693337679E0,1.013612747E-2
1.877804829E2,3.989324570E-1,-3.852044821E0,3.653807640E-1
1.877829887E2,4.887027740E-1,-3.973348141E0,6.442291737E-1
1.877854943E2,6.108121872E-1,-4.076231003E0,9.496643543E-1
1.877880002E2,6.643972397E-1,-4.073961258E0,1.171066999E0
1.877905060E2,6.108427048E-1,-3.975902557E0,1.321937561E0
1.877930118E2,7.135467529E-1,-3.944539785E0,1.405361176E0
1.877955176E2,7.443456650E-1,-3.880033493E0,1.644993067E0
1.877980235E2,7.555398941E-1,-3.766312599E0,1.608452082E0
1.878005291E2,7.181587219E-1,-3.559505939E0,1.544739962E0
1.878030349E2,6.998414993E-1,-3.380322456E0,1.494555712E0
1.878055407E2,6.623315811E-1,-3.162035942E0,1.415359735E0
1.878080466E2,6.111249924E-1,-2.956289291E0,1.308954239E0
1.878105524E2,5.856866837E-1,-2.699904919E0,1.177853584E0
1.878130580E2,4.803895950E-1,-2.490136385E0,9.627723694E-1
1.878155639E2,4.764900208E-1,-2.367136240E0,8.886723518E-1
1.878180696E2,4.554805756E-1,-2.330872536E0,8.725030422E-1
1.878205755E2,4.095249176E-1,-2.248180389E0,8.708868027E-1
1.878230813E2,3.475856781E-1,-2.140878201E0,9.917161465E-1
1.878255869E2,2.094087601E-1,-2.040085316E0,1.090790510E0
1.878280928E2,6.231975555E-2,-1.937144876E0,9.456768036E-1
1.878305985E2,1.736927032E-2,-1.823695302E0,6.466534138E-1
1.878331044E2,-3.022861481E-2,-1.709423065E0,2.310724258E-1
1.878356102E2,-7.831192017E-2,-1.655767322E0,-1.170191765E-1
1.878381158E2,7.505416870E-4,-1.589619398E0,-3.677377701E-1
1.878406217E2,1.598930359E-2,-1.532917976E0,-6.664814949E-1
1.878431274E2,-8.042335510E-3,-1.449588537E0,-8.410792351E-1
1.878456333E2,-1.832771301E-2,-1.290133953E0,-9.652786255E-1
1.878481391E2,4.511547089E-2,-1.114275455E0,-1.159056187E0
1.878506448E2,7.055854797E-2,-9.791486263E-1,-1.447465420E0
1.878531506E2,1.032810211E-1,-8.358306885E-1,-1.434971333E0
1.878556564E2,4.394817352E-2,-7.085378170E-1,-1.475761890E0
1.878581622E2,1.202583313E-3,-5.569863319E-1,-1.494001865E0
1.878606681E2,-1.124410629E-1,-3.514676094E-1,-1.410126209E0
1.878631737E2,-2.485532761E-1,-1.684784889E-1,-1.340417385E0
1.878656795E2,-4.773674011E-1,4.765629768E-2,-1.231434345E0
1.878681853E2,-6.321277618E-1,8.566308022E-2,-1.147865772E0
1.878706911E2,-7.953381538E-1,2.359002829E-1,-9.794650078E-1
1.878731970E2,-8.535022736E-1,2.874277830E-1,-8.885393143E-1
1.878757026E2,-9.372987747E-1,3.755472898E-1,-7.939066887E-1
1.878782084E2,-1.040831089E0,3.988165855E-1,-5.966911316E-1
1.878807143E2,-1.125021458E0,4.440721273E-1,-4.228887558E-1
1.878832200E2,-1.151406288E0,4.788317680E-1,-2.426042557E-1
1.878857259E2,-1.119405746E0,4.970942736E-1,-1.224079132E-1
1.878882315E2,-1.133566856E0,5.413613319E-1,6.836652756E-2
1.878907373E2,-1.025269032E0,5.216652155E-1,2.122149467E-1
1.878932432E2,-9.765486717E-1,5.523091555E-1,3.119597435E-1
1.878957490E2,-9.588141441E-1,5.551750660E-1,4.250850677E-1
1.878982548E2,-9.590983391E-1,5.575613976E-1,6.018519402E-1
1.879007604E2,-8.995895386E-1,5.879268646E-1,7.323377132E-1
1.879032663E2,-9.714941978E-1,6.854493618E-1,9.013056755E-1
1.879057722E2,-1.051191807E0,8.016999960E-1,1.053426743E0
1.879082779E2,-1.102366924E0,9.277182817E-1,1.175585032E0
1.879107838E2,-1.167064667E0,9.812259674E-1,1.291097403E0
1.879132894E2,-1.272758007E0,1.016491890E0,1.415068865E0
1.879157952E2,-1.307343960E0,1.024860263E0,1.531044722E0
1.879183011E2,-1.409500599E0,1.071302176E0,1.560878038E0
1.879208068E2,-1.494078636E0,1.121733308E0,1.603081226E0
1.879233127E2,-1.537452698E0,1.190096259E0,1.671443939E0
1.879258183E2,-1.645977497E0,1.177602172E0,1.732613802E0
1.879283241E2,-1.715996265E0,1.202130437E0,1.789535522E0
1.879308300E2,-1.893404484E0,1.213744760E0,1.795829535E0
1.879333357E2,-1.967607498E0,1.322906017E0,1.797237396E0
1.879358416E2,-2.048958302E0,1.391497850E0,1.774709940E0
1.879383474E2,-2.182165623E0,1.445835590E0,1.747295856E0
1.879408530E2,-2.333451271E0,1.464542627E0,1.684016943E0
1.879433589E2,-2.522511482E0,1.555570841E0,1.697551727E0
1.879458646E2,-2.751522064E0,1.603507757E0,1.718490601E0
1.879483705E2,-2.954573154E0,1.601191282E0,1.696502447E0
1.879508764E2,-3.043776035E0,1.656034589E0,1.768417597E0
1.879533820E2,-3.259633541E0,1.739850521E0,1.724214792E0
1.879558878E2,-3.412696838E0,1.830726385E0,1.775192976E0
1.879583936E2,-3.558166504E0,1.901786327E0,1.753220081E0
1.879608994E2,-3.692304611E0,1.956530809E0,1.756236315E0
1.879634052E2,-3.845279694E0,2.005487442E0,1.697296619E0
1.879659109E2,-3.943236351E0,2.015248537E0,1.620409727E0
1.879684167E2,-4.053796768E0,2.040218592E0,1.504362106E0
1.879709225E2,-4.166876793E0,2.061990023E0,1.423482656E0
1.879734283E2,-4.325925827E0,2.151965618E0,1.444373369E0
1.879759342E2,-4.455948353E0,2.227897167E0,1.391555786E0
1.879784398E2,-4.536407471E0,2.247344017E0,1.327279806E0
1.879809456E2,-4.570261955E0,2.204184532E0,1.286332607E0
1.879834514E2,-4.581352234E0,2.230538368E0,1.298425436E0
1.879859572E2,-4.636358261E0,2.225333691E0,1.281486511E0
1.879884631E2,-4.693214417E0,2.224188328E0,1.297405243E0
1.879909687E2,-4.742155075E0,2.246538639E0,1.353525877E0
1.879934745E2,-4.778121948E0,2.213437080E0,1.377664804E0
1.879959803E2,-4.776554108E0,2.196238041E0,1.491218805E0
1.879984862E2,-4.889478207E0,2.189274788E0,1.615375042E0
1.880009920E2,-4.898446560E0,2.136116028E0,1.617426634E0
1.880034976E2,-4.827461243E0,2.104917765E0,1.722192526E0
1.880060035E2,-4.784543991E0,2.045768976E0,1.849310398E0
1.880085093E2,-4.688397408E0,1.985970140E0,1.938561916E0
1.880110151E2,-4.566444397E0,1.935974360E0,2.026647806E0
1.880135209E2,-4.454223633E0,1.908156276E0,2.125731945E0
1.880160266E2,-4.394241810E0,1.853206635E0,2.201781511E0
1.880185323E2,-4.351276398E0,1.751335144E0,2.243485689E0
1.880210382E2,-4.387283325E0,1.665215611E0,2.219485283E0
1.880235440E2,-4.354382992E0,1.608091593E0,2.254930258E0
1.880260496E2,-4.251491547E0,1.510136008E0,2.225816011E0
1.880285555E2,-4.185736179E0,1.447978139E0,2.160744190E0
1.880310613E2,-4.134736538E0,1.361888289E0,2.112738848E0
1.880335671E2,-4.039891720E0,1.328145623E0,2.149030209E0
1.880360729E2,-3.979895592E0,1.275215387E0,2.096060991E0
1.880385785E2,-3.857587814E0,1.238762379E0,2.132517099E0
1.880410844E2,-3.728611469E0,1.161696434E0,2.178498030E0
1.880435902E2,-3.572603703E0,1.122589111E0,2.168588400E0
1.880460961E2,-3.404653072E0,1.072532058E0,2.159461021E0
1.880486019E2,-3.137779713E0,1.048462629E0,2.211714268E0
1.880511077E2,-2.883813858E0,9.835562706E-1,2.194470882E0
1.880536133E2,-2.654220104E0,9.461543560E-1,2.272712469E0
1.880561192E2,-2.484147549E0,9.581773281E-1,2.326817513E0
1.880586249E2,-2.244500160E0,9.361417294E-1,2.331227303E0
1.880611308E2,-2.109001637E0,9.142453671E-1,2.289345980E0
1.880636364E2,-2.031711578E0,9.892082214E-1,2.271100521E0
1.880661423E2,-1.886133194E0,1.017169476E0,2.265206814E0
1.880686481E2,-1.722808361E0,1.136880994E0,2.202403545E0
1.880711538E2,-1.565578461E0,1.220551252E0,2.106167793E0
1.880736597E2,-1.294139385E0,1.290701509E0,2.216330051E0
1.880761653E2,-1.048591137E0,1.428996205E0,2.265313625E0
1.880786712E2,-7.548508644E-1,1.576039672E0,2.241364479E0
1.880811770E2,-4.503927231E-1,1.751114964E0,2.189870834E0
1.880836828E2,-2.127923965E-1,1.927280784E0,2.202127218E0
1.880861886E2,1.078319550E-2,2.127344608E0,2.136658907E0
1.880886944E2,3.415975571E-1,2.228460073E0,2.089827299E0
1.880912001E2,6.923809052E-1,2.284768820E0,1.964597464E0
1.880937059E2,1.111233711E0,2.405423164E0,1.975529671E0
1.880962117E2,1.552073479E0,2.515316486E0,1.881806135E0
1.880987175E2,1.866418839E0,2.586346388E0,1.797031403E0
1.881012232E2,2.149698257E0,2.663674593E0,1.553290844E0
1.881037290E2,2.470831871E0,2.733444214E0,1.471012354E0
1.881062348E2,2.730513573E0,2.819130182E0,1.344388485E0
1.881087406E2,2.975958824E0,2.817862511E0,1.238212347E0
1.881112465E2,3.160037041E0,2.767225266E0,1.265970469E0
1.881137521E2,3.403986931E0,2.709870338E0,1.294071198E0
1.881162579E2,3.596078873E0,2.638513088E0,1.207685947E0
1.881187638E2,3.749181747E0,2.530142546E0,1.019469023E0
1.881212695E2,3.866674423E0,2.341234207E0,8.594620228E-1
1.881237754E2,3.973856926E0,2.184283257E0,6.795170307E-1
1.881262812E2,4.038482666E0,2.026437044E0,4.519777298E-1
1.881287868E2,4.036085129E0,1.797321081E0,4.681329727E-1
1.881312927E2,4.041731834E0,1.575102448E0,4.794936180E-1
1.881337985E2,3.981718063E0,1.376609206E0,6.225612164E-1
1.881363043E2,3.909216881E0,1.218544960E0,6.885461807E-1
1.881388102E2,3.810736656E0,1.017605305E0,3.383522034E-1
1.881413158E2,3.703920364E0,7.740194798E-1,7.925176620E-2
1.881438216E2,3.558601379E0,5.998258591E-1,-1.764554977E-1
1.881463274E2,3.385221481E0,3.585441113E-1,-3.950161934E-1
1.881488333E2,3.307302475E0,1.720793247E-1,-5.539751053E-1
1.881513391E2,3.153405190E0,8.342504501E-2,-7.289414406E-1
1.881538447E2,2.951571465E0,-2.255368233E-2,-8.517160416E-1
1.881563506E2,2.856834412E0,-8.147716522E-2,-9.703965187E-1
1.881588563E2,2.782562256E0,-1.208865643E-1,-1.018507957E0
1.881613622E2,2.735918999E0,-1.026992798E-1,-1.050029278E0
1.881638680E2,2.673664093E0,-3.254079819E-2,-1.074108124E0
1.881663736E2,2.696944237E0,6.733822823E-2,-9.645657539E-1
1.881688795E2,2.741532326E0,2.267537117E-1,-9.028153419E-1
1.881713853E2,2.778399467E0,4.232296944E-1,-7.366280556E-1
1.881738911E2,2.861286163E0,5.968353748E-1,-4.820928574E-1
1.881763970E2,3.005620956E0,7.888205051E-1,-2.129011154E-1
1.881789026E2,3.110590935E0,1.030463696E0,6.791162491E-2
1.881814085E2,2.965877533E0,1.389376044E0,2.251644135E-1
1.881839142E2,3.040424347E0,1.399467945E0,4.291992188E-1
